AREAKEY,SHR0D,SHRWHT0,SHRBLK0,SHRAMI0N,SHRASN0N,SHRHIP0N,SHRHSP0,ADULT0,CHILD0,OLD0,NUMHHS0,NONFAM0,WNONFAM0,WRCNTY0D,WRKSM0,WKHOME0,COMMUT20,WM16P0,WMEMP0,WF16P0,WFEMP0,WORKER30,POVRAT0,WELFARE0,AVWELIN0,AVSSI0,MDFAMY0,AVSOCS0,AVRETR0,TOTHSUN0,VACHU0,RNTOCC0
06059032030,3747,0.886042,0.010408,11,165,8,0.121164,0.702162,0.298105,0.057379,1172,146,139,1878,0.884452,113,921,1224,935,1159,699,177,0.021084,0.027304,11117.531250,13309.347826,82126,14104.346369,16079.013793,1236,2,212
06059032031,3769,0.819050,0.002123,10,470,21,0.129212,0.699655,0.300345,0.051473,1177,143,131,1902,0.868034,107,1035,1095,881,1153,667,213,0.021333,0.042481,2072.000000,0.000000,83013,10883.561644,27137.373737,1172,14,149
06059032032,3354,0.829159,0.008348,0,456,1,0.098390,0.716458,0.283542,0.075432,1112,188,175,1799,0.921623,127,1020,1048,854,1045,674,151,0.022063,0.051259,6775.438596,9117.948718,91802,14612.000000,24586.029412,1051,7,119
06059032033,3529,0.818079,0.025220,11,344,19,0.131199,0.747521,0.252479,0.075092,1486,523,503,1954,0.878710,92,851,1036,859,1148,756,105,0.037971,0.051817,6219.480519,7244.444444,66250,10295.794393,10281.666667,1498,30,719
06059032034,6421,0.835695,0.019467,11,815,6,0.062919,0.640554,0.359446,0.014951,1840,88,70,3189,0.907495,189,1492,1853,1602,1758,1074,271,0.017193,0.009239,5711.764706,6350.000000,125576,10246.875000,24647.826087,1851,16,69
06059032035,2449,0.891384,0.005308,3,226,3,0.084116,0.802777,0.197223,0.149040,1015,296,244,1285,0.900389,151,687,902,700,866,442,103,0.029808,0.000000,0.000000,0.000000,100137,14080.334728,31214.624506,1059,53,155
06059032036,3620,0.921547,0.007459,16,177,6,0.114641,0.753867,0.246133,0.082597,1204,233,212,1904,0.918592,75,1101,1265,959,1320,821,227,0.029689,0.024917,4566.666667,5445.000000,94542,11189.316239,21543.478261,1237,8,163
06059032037,4378,0.919598,0.000000,21,232,7,0.044541,0.922111,0.077889,0.632937,2421,946,921,1222,0.827332,83,622,1607,583,2174,480,24,0.020329,0.024783,9606.866667,9606.866667,67096,14200.790819,20046.274671,2438,102,150
06059032038,6955,0.787203,0.017685,0,1221,4,0.081668,0.657081,0.342919,0.032351,2106,205,194,3459,0.870483,253,1882,1758,1565,1912,1193,262,0.026887,0.024217,3051.333333,3992.181818,121056,10894.405941,22054.285714,2124,15,66
06059032039,6936,0.823529,0.008939,0,908,15,0.150663,0.654268,0.345732,0.031286,2209,451,391,3448,0.903422,162,1888,1867,1555,1913,1292,248,0.039965,0.038026,5832.142857,5232.812500,92455,11500.531915,17647.407407,2248,32,446
06059032040,2908,0.892022,0.004470,0,259,4,0.057772,0.671252,0.328748,0.024759,847,28,28,1529,0.919555,110,876,870,756,993,653,185,0.035076,0.004723,10075.000000,10075.000000,117875,10936.000000,12231.818182,903,0,30
06059032041,1068,0.935393,0.000936,1,56,1,0.024345,0.670412,0.330524,0.061798,329,81,74,547,0.881170,82,268,352,320,312,200,43,0.017490,0.027356,5398.111111,5396.777778,136529,8468.325000,8704.619048,340,1,33
06059032042,6145,0.869487,0.020993,2,506,2,0.115216,0.601790,0.398210,0.023759,1741,161,132,2933,0.876577,119,1101,1642,1401,1737,1115,251,0.015070,0.015508,5540.740741,14275.000000,106174,11934.444444,15210.317460,1830,87,256
06059032043,4305,0.891754,0.010453,0,385,3,0.041580,0.615331,0.384437,0.030662,1239,83,83,1897,0.891935,152,639,1233,1058,1239,625,107,0.019512,0.012914,2677.687500,5251.375000,147630,15900.225806,31218.426471,1255,13,36
06059032044,6058,0.928524,0.015517,30,217,32,0.067679,0.665731,0.334104,0.037471,1892,190,167,2701,0.860792,211,1028,1960,1629,1912,841,133,0.007593,0.024841,6134.042553,6134.042553,164020,14784.643172,49764.269663,1929,56,130
06059032045,2844,0.874473,0.013010,2,221,8,0.131505,0.666315,0.333685,0.021449,933,110,101,1508,0.857427,102,503,779,696,835,590,76,0.004219,0.024652,4121.739130,6000.000000,97157,6475.555556,20277.611940,914,0,19
06059032046,4155,0.927316,0.002888,0,251,1,0.038267,0.624549,0.375692,0.030325,1239,119,101,1712,0.873832,188,585,1230,1071,1261,516,84,0.013520,0.000000,0.000000,0.000000,168217,12726.192982,51618.133333,1309,47,18
06059032047,3090,0.803236,0.014563,40,369,1,0.120065,0.788673,0.211327,0.059871,1440,632,600,1874,0.928495,28,997,943,767,1057,787,83,0.059033,0.030556,6134.090909,5692.857143,57386,11460.000000,17453.146853,1543,38,516
06059032048,5913,0.829359,0.026044,6,565,3,0.118383,0.732454,0.267546,0.202435,2258,503,446,2470,0.867206,43,1034,1734,1030,1968,918,162,0.009640,0.026129,4196.610169,5223.809524,85809,14886.380832,28596.723869,2217,19,54
06059032049,8075,0.823282,0.006811,31,1035,11,0.087678,0.655356,0.344520,0.021424,2628,538,487,4261,0.920207,284,1736,2166,1924,2248,1663,244,0.024179,0.007991,4695.000000,5599.666667,101757,11851.902098,16726.788462,2735,91,630
06059032050,5144,0.817457,0.019635,7,545,19,0.133554,0.665047,0.335148,0.044518,1735,363,338,2710,0.887085,75,1181,1408,1240,1520,1001,199,0.029653,0.023055,4600.125000,5126.173913,82144,13247.244444,12976.849624,1741,14,197
06059032051,4622,0.793379,0.024665,58,511,4,0.199913,0.734747,0.265253,0.047166,2007,755,648,2647,0.916131,101,1251,1231,1093,1394,985,80,0.028200,0.026408,5377.358491,6313.636364,62222,13213.286713,12255.828221,2016,28,835
06059032053,7839,0.851384,0.021559,62,612,23,0.114811,0.704427,0.295573,0.034698,2973,884,719,4155,0.893381,155,1953,2329,1962,2424,1578,188,0.030229,0.023882,9121.126761,10602.702703,83458,11909.259259,15282.828283,3021,54,687
06059032054,4628,0.801858,0.048401,37,380,5,0.162705,0.742005,0.257995,0.066984,2016,786,722,2700,0.900370,113,1143,1319,1159,1493,1128,76,0.050562,0.050595,4194.117647,4592.537313,66080,10947.348485,17310.526316,2080,74,1016
06059032055,4223,0.762491,0.040019,0,361,27,0.234194,0.675349,0.324651,0.020365,1507,471,391,2138,0.913003,34,882,1036,899,1125,717,63,0.067394,0.026543,6145.000000,5283.333333,68021,13432.258065,13558.490566,1530,30,592
06059032056,5379,0.828779,0.015802,0,672,12,0.118052,0.649935,0.350065,0.023424,1709,231,221,2605,0.888676,228,1114,1378,1251,1494,972,61,0.009370,0.003511,1743.666667,0.000000,104832,15845.836364,19230.952941,1745,45,67
06059032057,550,0.965455,0.001818,1,13,1,0.070909,0.749091,0.252727,0.114545,194,31,31,233,0.884120,12,126,206,151,205,82,15,0.025455,0.030928,3588.333333,6324.000000,130196,13123.913043,52366.846154,211,15,6
06059032058,904,0.964602,0.001106,0,20,0,0.068584,0.748894,0.251106,0.115044,318,50,50,383,0.882507,19,206,340,247,337,135,23,0.024336,0.025157,4452.250000,5232.500000,130310,13481.918919,53624.031746,346,23,9
06059032059,392,0.964286,0.000000,0,8,0,0.068878,0.747449,0.250000,0.114796,137,21,21,166,0.879518,8,89,147,107,146,58,10,0.022959,0.021898,5147.000000,6805.000000,130310,13515.750000,54243.000000,150,10,4
06059032061,1457,0.964310,0.002745,0,33,2,0.070007,0.748799,0.251887,0.115992,513,83,83,617,0.888169,32,333,550,401,544,219,39,0.026081,0.031189,3582.312500,4593.000000,130310,13268.057851,52780.281553,557,39,16
06059042103,1026,0.930799,0.008772,10,13,0,0.114035,0.769006,0.229045,0.124756,416,144,133,539,0.884972,27,320,378,272,371,215,21,0.083415,0.012019,6425.000000,16220.000000,72144,12999.589474,21852.967742,453,41,177
06059042106,444,0.963964,0.000000,1,4,2,0.076577,0.831081,0.166667,0.290541,192,68,66,195,0.928205,8,97,176,121,179,62,12,0.064815,0.052083,5829.400000,7892.428571,69007,10994.088608,21992.104167,206,25,34
06059042107,4472,0.769678,0.027281,24,62,8,0.516771,0.696109,0.304114,0.055903,1449,569,538,2102,0.939581,56,1387,1339,1022,1200,713,147,0.214575,0.072464,4512.171429,6492.969231,41750,9530.078341,9563.458824,1580,108,1068
06059042108,1013,0.836130,0.022705,20,17,5,0.239882,0.803554,0.195459,0.079961,461,255,219,587,0.914821,15,343,377,281,315,196,18,0.112983,0.021692,6883.300000,7543.142857,46951,12659.805970,18062.936170,520,55,386
06059042109,5026,0.885993,0.013729,42,342,14,0.088739,0.768404,0.231596,0.087545,2087,669,566,2697,0.812384,185,1288,1699,1196,1777,1155,129,0.054715,0.036416,4585.526316,6443.589744,82091,12898.951049,34813.395639,2164,73,796
06059042111,5837,0.949803,0.010793,0,205,0,0.071269,0.696248,0.303581,0.139455,1974,278,248,2609,0.884247,185,1289,2011,1382,2046,1082,149,0.024863,0.014691,5083.551724,5591.400000,101209,13010.802303,30566.633690,2014,32,92
06059042112,3829,0.901541,0.001567,9,210,5,0.088013,0.720554,0.279707,0.079655,1368,236,214,1990,0.858291,55,1027,1248,1044,1289,738,139,0.016715,0.019006,4437.576923,5123.600000,100103,12251.557196,25114.531707,1401,34,274
06059042113,4478,0.930773,0.006699,102,136,5,0.090219,0.812193,0.188030,0.225770,1763,477,435,1870,0.851872,170,824,1689,1071,1752,663,156,0.090662,0.013046,11330.739130,11330.739130,95078,13066.875979,18833.117788,1830,65,273
06059042114,3733,0.914010,0.014466,19,171,2,0.148138,0.799625,0.200643,0.173319,1537,461,395,1732,0.903580,108,1031,1434,906,1371,633,93,0.068975,0.029278,6733.711111,7159.024390,71818,12621.954545,55613.980519,1633,108,542
06059042201,1483,0.913014,0.009440,1,29,2,0.157114,0.793661,0.205664,0.177343,617,216,194,709,0.928068,28,429,530,372,553,281,33,0.090663,0.055105,5789.029412,8080.777778,61920,11591.279412,18097.321739,676,59,214
06059042203,7413,0.916498,0.006745,75,307,13,0.092945,0.777688,0.222312,0.194388,2970,789,789,3303,0.904632,268,1927,2580,1692,2843,1341,139,0.040168,0.030640,10984.296703,12687.151515,87386,13956.193347,31420.199704,3035,102,545
06059042205,6630,0.884314,0.005430,23,263,15,0.172851,0.714630,0.285370,0.094118,2229,446,409,3291,0.860833,233,1848,2272,1834,2078,1166,245,0.039367,0.043069,4746.875000,7833.333333,80257,12664.872521,16720.077220,2226,48,397
06059042206,3031,0.928736,0.013197,10,114,2,0.055427,0.831079,0.168921,0.268888,1253,410,383,1359,0.857248,70,693,997,661,1342,590,51,0.038580,0.033520,3788.404762,8930.000000,65792,12123.437055,23414.167683,1346,59,302
06059042305,761,0.951380,0.005256,1,18,0,0.045992,0.825230,0.172142,0.170828,340,140,136,386,0.917098,37,191,300,205,314,163,9,0.048813,0.035294,7129.250000,8448.800000,112933,15455.376623,47220.653061,399,57,81
06059042307,7510,0.754860,0.008655,38,953,9,0.204394,0.731158,0.268842,0.090679,2264,373,346,3652,0.904162,270,2234,2114,1588,2161,1254,338,0.059621,0.026502,6125.000000,10492.857143,69191,13185.748219,16223.235294,2316,55,619
06059042310,8680,0.807488,0.026037,96,188,21,0.318318,0.733180,0.266820,0.139516,3076,941,881,4068,0.911750,145,2234,2463,1835,2912,1546,182,0.108267,0.040637,6415.200000,7323.076923,54396,12570.089859,15935.879218,3181,124,827
06059042311,5654,0.881323,0.004245,14,257,10,0.142908,0.766891,0.233109,0.157411,2005,381,367,2622,0.897407,180,1583,1932,1270,1918,1020,199,0.031890,0.026434,8478.509434,8937.422222,81596,12246.452668,23767.155556,2057,55,254
06059042312,8415,0.596910,0.011408,109,183,12,0.701723,0.657516,0.342484,0.080095,2006,521,481,3169,0.953929,35,2361,1729,1062,1778,774,409,0.265633,0.063809,4042.968750,4498.780488,43554,11684.182306,15680.500000,2155,122,764
06059042313,1094,0.784278,0.009141,5,38,2,0.325411,0.797989,0.201097,0.070384,450,209,189,628,0.923567,23,368,370,297,338,217,20,0.094183,0.037778,4455.117647,6463.900000,55261,12041.076923,18112.243902,484,38,279
06059042315,5933,0.876285,0.007079,8,461,5,0.109725,0.712287,0.287713,0.061183,2123,521,474,3129,0.908277,222,1745,1833,1473,1907,1219,195,0.045171,0.029675,6610.063492,10059.689655,90496,11515.371622,13895.183333,2169,36,306
06059042317,3629,0.918435,0.014053,1,195,1,0.060347,0.742353,0.257371,0.149352,1302,330,325,1601,0.926296,204,780,1225,926,1307,562,109,0.005041,0.010753,6950.000000,9929.857143,123015,14827.775316,34152.196787,1363,45,191
06059042319,3482,0.825388,0.018955,2,497,4,0.054279,0.726881,0.273119,0.095922,1115,143,125,1636,0.906479,113,989,976,742,1142,564,114,0.040243,0.028700,5634.375000,6075.000000,105108,12748.322148,26469.811321,1143,21,82
06059042320,5545,0.796934,0.020739,4,686,14,0.177998,0.777277,0.222723,0.048151,2519,1195,1071,3369,0.902642,107,1948,1524,1323,1931,1504,148,0.047662,0.033744,5225.882353,5340.476190,61045,9842.692308,10932.031250,2595,66,1258
06059042323,948,0.901899,0.003165,8,23,28,0.061181,0.854430,0.145570,0.193038,470,192,178,492,0.878049,48,229,356,248,400,197,16,0.041270,0.019149,11170.222222,11170.222222,82885,13388.938931,26567.839623,540,71,145
06059042324,4234,0.930798,0.013935,31,167,14,0.040151,0.889466,0.110061,0.281530,2114,866,851,2013,0.859911,111,831,1723,996,1820,841,66,0.036381,0.020814,4765.840909,8643.235294,104828,14518.372327,22946.789869,2222,119,602
06059042325,3599,0.858294,0.010836,11,364,2,0.072798,0.782717,0.217560,0.088358,1503,484,444,1946,0.909558,168,886,1214,944,1203,755,67,0.044931,0.030605,2161.108696,1509.000000,103451,11425.981900,38034.954023,1533,40,549
06059042326,4227,0.839603,0.042110,33,244,26,0.112136,0.759167,0.241542,0.103383,1641,510,450,2187,0.928669,133,1232,1326,1057,1442,835,116,0.044229,0.021938,2740.861111,4678.050000,80621,12434.377301,20923.676000,1691,46,500
06059042327,5147,0.853507,0.006412,0,693,2,0.074607,0.735574,0.264426,0.075578,1750,335,293,2758,0.864757,252,1577,1625,1317,1690,1084,248,0.011852,0.010286,7350.000000,7350.000000,94245,11930.088496,30534.517766,1750,11,178
06059042328,2356,0.884126,0.000424,14,253,1,0.055603,0.699066,0.301358,0.075127,716,27,27,1079,0.808156,72,559,761,584,828,371,96,0.023850,0.001397,1421.000000,698.000000,139401,9122.640000,22809.158730,768,20,19
06059042329,4558,0.853444,0.019526,13,331,4,0.137560,0.748135,0.251865,0.105309,1544,351,331,2273,0.857017,128,1219,1463,1137,1486,840,142,0.056382,0.034326,11307.547170,12391.666667,79966,12412.580645,16036.318408,1592,37,323
06059042330,6388,0.795085,0.033344,32,562,3,0.186287,0.684252,0.315748,0.031309,2157,477,414,3302,0.922471,245,1713,1714,1376,1775,1226,230,0.046413,0.015763,2035.294118,2438.461538,66096,10454.545455,24024.050633,2200,46,1099
06059042331,5471,0.849388,0.006397,14,473,1,0.147688,0.709559,0.290441,0.060318,2042,628,539,2700,0.850741,198,1252,1626,1255,1674,1044,63,0.084628,0.029383,8557.216667,8987.576923,97396,14678.845560,18684.759542,2116,73,671
06059042332,5634,0.907703,0.007810,6,419,1,0.049521,0.707668,0.292155,0.081825,2145,560,525,2622,0.851259,182,1059,1742,1301,1966,1073,47,0.024139,0.020047,2766.046512,3274.805556,122154,11866.197183,28687.428058,2214,70,257
06059042333,4532,0.816858,0.011915,0,695,4,0.054722,0.676743,0.323036,0.060900,1332,84,65,1842,0.856135,191,1023,1270,953,1315,493,142,0.025493,0.039790,5428.433962,6527.325581,168887,12511.832117,27292.675926,1351,19,39
06059042334,5286,0.777904,0.027431,25,767,6,0.133560,0.773931,0.226069,0.104994,2198,724,592,2928,0.898224,152,1706,1483,1136,1731,1173,152,0.040099,0.050955,4648.678571,6287.535211,68102,13739.904884,17519.701587,2241,57,709
06059042335,3659,0.827275,0.009839,24,338,4,0.136649,0.776715,0.223558,0.047554,1678,771,650,2198,0.861692,110,1173,1051,945,1317,868,35,0.032285,0.024434,1574.170732,1135.000000,70755,11236.309859,20715.607143,1770,74,712
06059042336,4561,0.830958,0.002193,28,613,3,0.082438,0.689761,0.310239,0.053936,1532,280,266,2304,0.851563,147,1181,1301,1067,1317,840,130,0.028559,0.050261,7266.233766,10197.959184,97953,11636.416185,25309.259259,1560,25,149
06059042337,4135,0.853688,0.004837,2,483,7,0.082709,0.679323,0.320435,0.059250,1418,298,267,2077,0.832932,217,979,1202,1039,1262,726,98,0.010160,0.050776,5286.652778,6547.166667,138175,13325.482759,17188.109244,1448,29,129
06059042338,4764,0.941646,0.004408,0,224,11,0.077666,0.763224,0.236986,0.090050,1909,581,520,2534,0.878453,166,1322,1793,1401,1779,1053,169,0.039673,0.028287,3820.629630,5259.424242,87109,14080.506329,27954.162162,2029,127,591
06059042339,3263,0.901318,0.004903,41,35,10,0.172847,0.808458,0.191848,0.107876,1367,482,467,1831,0.956308,69,917,1166,890,1312,831,106,0.097749,0.022677,8968.806452,8968.806452,76456,11460.026820,28142.834711,1471,103,627
06059052404,944,0.597458,0.063559,58,8,1,0.585805,1.000000,0.000000,0.000000,10,0,0,10,1.000000,0,10,416,0,96,0,0,0.000000,0.000000,0.000000,0.000000,68750,0.000000,0.000000,995,989,5
06059052408,6396,0.844590,0.013602,1,779,23,0.071920,0.730926,0.269074,0.073952,2123,364,347,3490,0.890544,173,2168,2031,1633,2049,1375,332,0.023851,0.046161,4531.632653,5041.428571,90311,12580.254777,21448.797251,2136,15,231
06059052410,5098,0.805806,0.022754,25,505,1,0.197725,0.782660,0.217340,0.160063,1962,569,506,2617,0.906763,123,1793,1544,1079,1738,990,245,0.053346,0.019368,6847.368421,6847.368421,60521,12407.523511,12656.739812,2073,128,492
06059052411,5132,0.682385,0.012471,28,606,10,0.347623,0.709275,0.290725,0.097233,1332,199,177,2420,0.900826,121,1437,1266,905,1258,688,295,0.105638,0.071321,6042.105263,9355.555556,66832,11198.928571,17789.015152,1345,16,285
06059052415,4117,0.886325,0.030362,0,304,0,0.080641,0.721642,0.278115,0.055623,1306,136,121,2211,0.885572,159,1206,1374,1184,1406,867,261,0.028176,0.023737,5528.580645,6066.941176,103056,13385.951613,25024.528926,1317,9,98
06059052416,4066,0.816035,0.009100,46,374,2,0.208067,0.695032,0.305214,0.064683,1254,215,192,2158,0.911956,103,1311,1157,936,1200,842,208,0.043425,0.036683,6195.956522,7841.047619,75847,11029.507353,50395.272727,1268,16,242
06059052417,5768,0.699549,0.007282,0,1601,7,0.065534,0.753467,0.246533,0.173197,1964,375,348,2635,0.878558,143,1698,1512,1004,1697,855,310,0.026526,0.045825,6167.777778,7301.612903,96351,12943.450479,14469.646570,2016,40,179
06059052418,2953,0.586184,0.049780,20,958,14,0.114799,0.753471,0.246529,0.038266,1205,513,372,1645,0.901520,33,1120,594,461,688,509,47,0.125212,0.017427,7333.333333,9362.500000,49688,7281.132075,10981.818182,1261,42,761
06059052419,2853,0.682089,0.008763,0,768,3,0.056782,0.745531,0.254469,0.026288,1048,216,201,1690,0.751479,66,837,720,679,773,548,81,0.001753,0.021947,2577.869565,3634.230769,125229,8265.568182,11339.196721,1038,0,22
06059052420,7467,0.561270,0.005893,11,3154,9,0.060801,0.680327,0.320209,0.028392,2337,326,207,3874,0.802272,199,2378,1367,1182,1432,1000,218,0.026545,0.023107,5037.796296,5606.863636,117369,15284.000000,42406.049180,2497,151,73
06059052421,5358,0.759052,0.009892,46,1047,64,0.051325,0.709220,0.290780,0.042180,1919,517,466,2748,0.854440,186,1723,1512,1172,1555,956,206,0.031728,0.036998,5136.563380,6085.836364,99291,11480.356784,24143.583893,1963,44,408
06059052422,4074,0.826951,0.029210,1,453,7,0.096711,0.731959,0.268041,0.049337,1471,342,295,2303,0.896657,114,1031,1232,1027,1273,818,120,0.033752,0.025153,6743.243243,8134.782609,87482,13933.870968,18259.649123,1492,30,378
06059052423,5047,0.774123,0.029126,0,653,4,0.159303,0.720626,0.279374,0.033683,1935,659,514,2737,0.907928,74,1319,1354,1167,1455,921,157,0.060528,0.022222,6353.488372,6353.488372,77317,7295.522388,18560.273973,2004,77,1149
06059052424,4825,0.777409,0.045389,24,511,46,0.161451,0.739689,0.260311,0.052228,1815,575,504,2636,0.904401,104,1312,1338,1055,1476,1012,172,0.056392,0.033058,6016.666667,6019.607843,72500,10062.831858,63753.216374,1854,30,632
06059052425,5755,0.769939,0.038054,27,832,5,0.127194,0.739705,0.260295,0.031451,2284,798,643,3436,0.943830,60,1789,1577,1350,1728,1346,172,0.041008,0.018827,5602.325581,4390.909091,67112,6381.012658,27755.681818,2335,43,1023
06059052426,4677,0.791105,0.013043,2,779,7,0.121873,0.692752,0.307462,0.010904,1650,311,216,2577,0.855258,168,1025,1248,1113,1270,903,55,0.007923,0.014545,2160.750000,234.000000,103607,11310.168539,18600.733333,1661,18,250
06059052427,5104,0.759013,0.017633,0,941,7,0.105408,0.667124,0.332876,0.017437,1715,317,275,2607,0.877637,67,1240,1267,1176,1351,911,73,0.015478,0.013411,6000.000000,0.000000,96314,7927.272727,11387.500000,1741,22,374
06059052428,6391,0.857456,0.026600,17,540,2,0.095447,0.674229,0.325771,0.028165,2160,468,410,3400,0.873235,84,1284,1787,1619,1926,1286,140,0.008322,0.009259,3205.000000,0.000000,96076,12442.635659,11617.073171,2181,17,162
06059052502,5819,0.759924,0.023200,38,900,73,0.155525,0.749613,0.250387,0.097096,2005,429,366,3060,0.871895,52,2130,1590,1128,1775,1131,328,0.022406,0.022444,10228.888889,10456.756757,84773,12088.247863,18047.105263,2028,28,263
06059052505,5100,0.614118,0.025882,2,1543,48,0.118235,0.765098,0.234902,0.117843,1916,614,511,2664,0.895646,128,1927,1182,822,1353,869,283,0.067255,0.045407,6344.827586,7627.450980,64551,10920.361991,24895.709571,1959,57,620
06059052506,2538,0.781324,0.004728,0,488,1,0.041765,0.737983,0.262017,0.109535,818,124,115,1266,0.911532,87,906,730,524,795,475,108,0.020214,0.023227,4605.263158,6100.000000,98125,11929.943503,20484.552846,828,7,83
06059052511,5878,0.749575,0.010378,11,1230,0,0.056992,0.732222,0.267778,0.106159,2178,582,550,2927,0.886915,319,2104,1511,1205,1813,1005,236,0.039639,0.056015,7369.672131,7957.000000,85893,13299.524941,24609.022556,2209,36,737
06059052513,5829,0.728255,0.012695,41,1302,11,0.073254,0.738206,0.261794,0.112369,2298,772,604,2860,0.876573,126,1974,1454,1115,1783,1003,208,0.067765,0.037424,4691.860465,6092.307692,85345,11978.301887,18598.939929,2355,59,945
06059052514,5290,0.692628,0.017202,17,1400,12,0.067297,0.708885,0.291115,0.055577,1972,547,416,2710,0.862362,111,1940,1143,984,1372,891,135,0.078743,0.056795,7441.964286,8256.756757,83296,13612.987013,12201.459854,2142,174,804
06059052515,6889,0.468718,0.015387,23,3419,1,0.062418,0.743504,0.256496,0.047322,2672,853,544,3390,0.830088,164,2356,1189,1028,1196,732,128,0.072144,0.010853,6851.724138,9170.000000,83864,10336.931818,12896.875000,3193,528,1301
06059052517,4817,0.650405,0.033838,1,1337,21,0.075981,0.810878,0.189122,0.043388,2269,1047,780,2999,0.882294,177,2027,1246,1105,1312,991,101,0.081171,0.041428,6807.446809,7313.698630,65809,10881.428571,12390.196078,2430,156,1073
06059052518,1,0.000000,0.000000,0,0,0,1.000000,0.000000,0.000000,0.000000,0,0,0,0,0.000000,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0,0
06059052519,4190,0.697136,0.025060,10,997,0,0.093795,0.726253,0.273747,0.051313,1593,520,413,2342,0.903501,74,1785,933,838,1179,790,114,0.087589,0.048964,5301.282051,6313.793103,70451,11148.466258,18500.917431,1625,28,664
